name,birth_date,age,children,employment,id,city,email,password,Signed_Up,Elec_January,Elec_February,Elec_March,Elec_April,Elec_May,Elec_June,Elec_July,Elec_August,Elec_September,Elec_October,Elec_Novemeber,Elec_December,Water_January,Water_February,Water_March,Water_April,Water_May,Water_June,Water_July,Water_August,Water_September,Water_October,Water_Novemeber,Water_December,Arnona
Christian Bowen,1975-10-15,47,1,1,268143,Tel_Aviv_Yaffo,tara76@yahoo.com,(Fz7FN@s0t,1,302.86866282124726,247.070080674236,67.94812500183446,134.26012097280469,124.93279441071702,220.60071498475517,221.85795577932072,147.56614888206676,212.73244808633413,96.55625191761824,112.16537624482004,290.6652453887675,15.128392593562886,12.179799896146951,9.328781508424068,11.151930978408137,10.091703027634852,16.880758116627753,18.6592645501238,11.84979567182782,9.045555646339768,10.658998849814996,9.37346430187706,11.028359908622486,1066.843314852931
Miss Jessica Ho,1994-11-11,28,3,1,420601,Herzliya,elizabethodonnell@bennett.info,pe7(8QzYbb,1,277.852861841874,277.2191421716637,7.595996206276887,139.3134989468199,135.56117641369468,202.8271263972892,244.76619479867043,58.0960479329475,226.797194249062,138.32923755243615,81.23179481263442,250.15806584625935,10.296313791524655,15.304933450055737,14.999170893064688,11.029695217659434,9.472012492646217,10.838277061598962,12.751813910050176,10.559012754412468,7.2085127870726,10.88894764439607,12.096016877484349,6.190814847609344,451.0577257537682
Troy Bennett,1967-09-19,55,1,1,404429,Petah_Tikva,heathmelissa@gmail.com,9gpLmrXG^!,1,641.6816972240869,601.7553011340102,143.79830385355334,495.4677490215696,374.48262379452177,437.1550048589605,574.3750722379103,272.8953434185887,502.2868113144267,311.36504990547456,325.24649687647184,629.7251124314326,30.157555887269574,32.60282350538812,24.76202828905664,39.242666476556536,32.843585728145335,33.47184488526321,41.57918191843093,34.67452081755526,51.1019550280558,23.438921629458218,33.595284548396734,36.371771547778906,710.1579996152009
Melinda Lopez,1994-04-23,28,2,1,410282,Rishon_LeTsiyon,austinjames@gmail.com,cKSFnu#n*6,1,507.7797834143536,757.1993862384421,102.72416304283396,369.71175453040456,322.922564980277,390.0886845529464,554.6860635412963,327.7744814862349,508.8879997468305,201.39801045822648,261.365385046304,437.18823514903727,44.36169971484916,47.807262134094,44.13903662190502,34.91263965836724,55.69999210227972,52.24421907060788,51.10473046468023,29.708100559769285,45.90983098542768,43.87363247989884,33.50428850557203,39.91588485639096,1004.2014230032192
Thomas Jones Jr.,1960-06-24,62,3,1,272163,Tel_Aviv_Yaffo,david70@hotmail.com,5&x5Po_3dP,1,685.93578304848,642.9842331528632,399.9607832215808,422.0680976289788,550.5338115925241,584.3972795171572,610.4949633793079,352.3698394322631,624.1312693835603,531.6440547850881,454.6618534150874,647.2363097643662,45.346232587135525,61.108266574916286,42.21210043921548,42.48258182710861,41.76875229962462,47.30999567193632,48.0750809453527,45.83110392213435,58.58960131428564,52.946538290414445,66.58329475363458,48.19888547941575,1139.3810604715386
Caleb Perez,1988-07-17,34,1,0,311789,Ramat_Gan,lisavaughn@chambers.biz,h5L8fqrF+x,1,324.4463772136748,272.1072625060345,72.77420319841941,125.88001030861548,189.59022014051368,204.71397515976912,214.7784429193897,93.7695293078478,189.37901174534568,77.67690422025927,112.43839506159776,254.3775190062393,6.321990650624213,12.267451905275246,9.805133844323125,8.377524809502095,12.34652038572044,15.992217075682191,14.423526459736705,10.504802115494655,12.143337070330954,7.981864242977188,14.556841720163028,7.317633351142019,783.3661858837509
Ana Rodriguez,1997-05-28,25,0,1,267547,Ramat_Gan,hstevenson@yahoo.com,)4j2DwNVsf,1,329.72401587118674,300.3359715266753,0.7624526639631952,160.3590902591096,117.5832980394011,221.93993544325295,233.24133824775276,70.93673939955407,219.67895994522357,55.22529077809895,86.71379311894648,260.36482716418107,9.306229976278338,15.385363899538524,10.31664766384426,16.762485973967944,9.986251223469868,6.814814587086888,11.200098710347078,9.186792638647471,11.109502378739537,15.43690156033924,15.582990095758335,15.33876560036288,581.2684172954607
Charles Simmons,1976-09-03,46,1,1,299745,Petah_Tikva,adkinspaula@hotmail.com,*0^Y%IvdpV,1,616.5466427425453,588.9663453964097,117.38246068225672,360.6663459298504,375.41371053176175,424.2967422490866,465.90423917165776,281.0353087391218,551.838325215914,184.95598735592503,346.19018702362126,512.3571341517425,30.29586006960285,33.62803312124273,35.10700349997319,47.90824411950073,45.17157442216088,38.314067176128354,38.30504384804407,38.732941711737375,32.308819967758936,22.468173370797977,24.819438300072317,30.52337847682506,590.9851273282701
Sarah Dixon,1974-08-11,48,1,1,218950,Tel_Aviv_Yaffo,stephaniecunningham@rivera.com,*03uOpzm+$,1,291.23096998591166,273.71246715583834,48.91127281386148,167.43616759886257,147.33579981704443,188.6121560933983,198.2772717483233,78.23050289611682,222.308948584782,61.781023395817726,134.42786006443407,279.6070828248975,14.063273360554213,15.5088882790313,9.367173284969626,15.369139860713393,9.23563973997051,14.848774571486109,13.702398009460786,15.66712680258436,12.900823739586796,9.746701872439758,16.06145885167763,11.977993183883427,987.6818712706072
Jean Santiago,1964-11-05,58,2,1,343216,Rishon_LeTsiyon,sanchezcody@black-wallace.net,l&@6ETAsXO,1,300.88992049445073,331.50297634320526,22.027095941841218,113.98749985298602,185.4157602086589,202.71859832904823,245.92082079616284,80.86498408952183,223.85111233539604,107.85181299032858,123.29619370701924,213.71040672620543,9.782146368724254,7.198619537233631,7.624764282899815,12.027477627188922,13.286515030549516,13.122291861429966,9.304119991152715,10.354458262531486,11.700668671647602,12.63211001139114,12.06343494001088,18.526510598914676,909.5058649806396
Jacqueline Johnson,1972-05-26,50,2,1,254018,Tel_Aviv_Yaffo,lauren08@armstrong.com,((SZ2EhM)&,1,378.14234749957575,247.6396142751532,8.768247290990132,116.51853994703424,209.554441752235,185.77675724708783,225.21279319110764,34.24145121686073,205.00451871597804,99.84869211577788,164.7764728409145,233.57116787323025,13.194439946744144,11.398451991973534,8.99882757605253,10.439590287357053,7.180932788742696,12.03055790896101,9.98160928299154,11.546464368132678,8.861121980790546,14.8414435843756,12.650909020051577,14.662731845779843,1041.8520024754516
Kathleen Sweeney,1971-09-13,51,1,1,261245,Tel_Aviv_Yaffo,johnrobinson@hotmail.com,gDElc6*x&1,1,286.97940785249574,316.1082398389161,64.45825964821805,159.20453883526866,174.83627591763425,194.70079709429805,279.44804098667663,25.02988975328029,216.32034979601693,113.61879341630316,167.5823932221794,250.1111586663516,14.56233915471023,14.46985201905931,11.75093850600799,14.859267866469215,11.016205494652109,11.79961865931406,15.15344254825524,11.575223565189546,13.31028178944952,8.204220783683702,11.371697448435643,14.83742138180115,925.570383884148
Julie Gray,1969-04-05,53,3,1,397032,Tel_Aviv_Yaffo,chamberskelsey@gmail.com,_CgAdfL0#1,1,284.33393711692986,298.4616296124155,40.785820448889375,91.43153284574788,151.98028563518054,216.68629759044305,238.74198497212075,80.68560559822608,224.19176834015636,120.02171394667702,110.4352695571868,231.30244380408664,9.41981616437068,10.972018251666254,9.0695533012638,11.901168770056827,11.107895800459534,12.02742800203783,14.778737129524128,16.223980918213936,7.948860183950147,11.01013510618412,8.74768705529226,11.10842703467617,1185.5943216813846
Vincent Smith,1997-09-09,25,0,1,416462,Tel_Aviv_Yaffo,georgevincent@smith-smith.biz,)mogz+Ll#0,1,356.76595574194283,320.6142787897501,34.39161180538279,106.68504473060412,150.0870736418637,221.38892130970063,244.04845509425823,125.54224213310624,176.3302485054128,77.65163414802906,105.56024676365668,264.18288006554627,13.479748414464488,12.510948533755714,16.47476509887579,13.61199220647284,15.105011044198235,7.56663403298341,14.95924886886526,11.889273217651242,10.76401171766851,16.868721223126343,5.424461837211236,6.242678170350901,1108.9452626498012
Jennifer Hawkins,1989-06-19,33,1,1,461917,Tel_Aviv_Yaffo,zsalinas@gmail.com,(1lXxIdc80,1,280.9136549912474,278.0711078681536,39.24867003812516,162.69834757544194,134.65354357724271,143.8326599359045,235.7509052224281,107.9188597537984,167.4550875199575,65.81632596894562,128.50394792651093,264.77843703976424,10.430770539529956,9.68919995592031,9.989963556468869,12.59625431436418,10.872803722816318,16.815839204951047,11.23751508837618,10.26193065997858,11.495920476763327,11.151354225504178,16.204970947378417,13.492909765046928,1073.8882289114872
Tasha Johnson,1979-10-01,43,2,1,221733,Petah_Tikva,allenthomas@gmail.com,V8%#C2Jy!f,1,616.1076405114779,665.3918099784415,337.8089953364751,317.85198809293297,522.728788805184,525.7407093150432,558.5165957612343,255.1417611408808,489.4065030440048,268.33750738396014,362.5397653897148,508.7712275759973,28.64922326604406,45.15570801672086,38.4567898928379,45.26244460334244,39.5531271341877,32.0381986457254,42.63877136919663,43.96053333138031,38.7632864210478,50.8730799194008,39.947111249892565,40.78049462848813,487.6015653730127
Joshua Coleman,1981-08-15,41,2,1,385227,Tel_Aviv_Yaffo,freemanelizabeth@yahoo.com,9de0nDM+P&,1,358.93721332055543,258.6894370259824,30.83306009550982,145.42703973256232,144.0106267435967,193.31668775417768,246.60055474225783,70.2958625195091,205.405527378498,117.32699245482672,135.93019551095037,233.3130198477992,8.809999856625428,7.449226657889754,13.372895354940022,9.104186002511078,10.56660577689812,12.62126285510707,13.712625227900316,9.658167633855117,10.580653814909908,12.083271376367414,12.39685442352692,9.467028927857369,951.896252760421
Scott Dudley,1992-03-19,30,3,1,359765,Petah_Tikva,alexisbaker@salinas-davis.org,%ut!L#wm#4,1,325.7058529326732,320.20124754683087,42.70678539069517,130.47148989492297,169.16755120542567,195.54120548774875,259.82454978786035,70.82680407892815,275.1986750623463,124.50281803490071,104.91934025643091,236.64232437784,7.992684516208836,5.763677938559866,18.4942770823644,10.884221566668735,13.21696796619742,11.498150244908128,8.880920107046096,13.544878273821965,13.365334628915967,10.26053529126203,13.413470312689771,9.477340808772578,620.1845838968509
Elizabeth Joyce,1973-11-12,49,3,0,394598,Petah_Tikva,cortezjordan@yahoo.com,xppHc_8O#4,1,695.4905058231545,663.3229588341375,413.8929953746954,442.6751635597993,450.4361983554276,609.4906994528066,591.6696241325558,355.8966000955666,554.4366217493293,338.0196124881114,426.1965269497636,602.7103394581482,54.62623746453551,46.1766989157973,53.71762129574381,50.96328281549794,57.508513468413845,51.6873692286982,46.97899828413925,49.88647496448772,38.58296420478514,48.685855534170926,60.1504084774008,52.68591136172416,704.0802279976772
Tina Rivera,1969-04-27,53,2,1,337856,Tel_Aviv_Yaffo,kellypatricia@gmail.com,#Cx73bXe40,1,647.2944373296141,648.4247887876111,318.9793459651839,489.8294938887157,448.2194686771388,562.5664852047238,685.4362774815277,253.6224605081412,519.4299349197435,447.27470155901887,377.2244508154977,644.2642046267055,32.346957145067584,40.63519699532411,38.630991306688,39.63826952178434,39.48427128812638,33.98892179345531,29.70384748994185,37.2442404194458,34.87414163286281,37.359425867565584,36.39697438800243,40.26821488746701,937.7604430093884
Monica Sims,1982-11-02,40,1,1,291869,Tel_Aviv_Yaffo,ronald17@smith-stevenson.info,VyG6fOkO)A,1,517.308859761166,630.0147690760367,216.32709732397367,232.3491095611597,307.1740722639521,373.6008383644723,636.2157132091091,275.45724137384656,512.2226239119824,253.29360868733107,305.0935092268465,548.5293465977361,19.16931361206892,36.25149741725327,27.348836816004813,26.49386473603461,26.85549411786179,34.309307739390704,43.76020294252612,32.87949374810878,42.94743206655672,36.16569538406653,39.17405637391106,33.502313029598966,1095.0174691443815
Daryl Brewer,1965-01-30,57,1,1,367672,Petah_Tikva,jennifer43@hotmail.com,A0UhrHbr#t,1,675.182784542005,553.2589802452457,229.37159541116395,458.586108012553,437.3334784326557,552.4923561734748,623.8793125057789,302.8929572612673,604.8268037989753,456.6531903834008,495.7579960328965,618.3010408097758,34.6174185410212,35.01384126634027,38.285717071171696,22.690226501870544,27.132494083955592,35.23867321173318,39.10287976798844,33.273906295113456,31.544377768155595,40.52717184948773,38.16672550696698,39.06927666178047,583.0863742513927
Melissa Smith,1990-03-25,32,1,1,306495,Tel_Aviv_Yaffo,sara16@yahoo.com,_WWXacGqa4,1,315.18929235451805,268.4814585977544,38.53395763005214,67.33539738760173,174.63551882328602,214.8135762972025,239.08673400573932,69.94746944457188,226.23061280037464,125.7181448240858,158.84794139019084,269.6521179503919,11.317581570843195,10.783481056057488,13.86579397756586,13.458203388476216,11.879229016116112,11.457332553263845,9.260704729756515,14.459159628066107,9.176417077142974,11.246960304732546,12.29859263004196,15.49618727670994,946.2390354434672
Jonathon Estrada,1964-04-20,58,2,1,394861,Tel_Aviv_Yaffo,eric43@yahoo.com,h^7TQyzWRJ,1,769.5595647566429,712.8599237719861,306.25299181824346,652.2221848887609,558.9622014398067,625.8660307358556,672.279845941267,391.7606874347384,544.6588270233373,404.8442844763193,410.56522639851727,690.9768416887508,31.33972177039377,45.82361481569011,44.81645999438757,48.17685990546772,45.84752156289189,44.2492569618648,41.34707966486638,45.771464695453176,39.8333196072145,28.94855448619184,46.18419924141831,33.864417109919906,1210.8049883500507
Brandon Payne,1974-06-07,48,0,1,263941,Tel_Aviv_Yaffo,gregorysullivan@archer-shaffer.net,*Ax2VMbYXx,1,368.968643690211,310.3946633203886,40.33599943171318,122.46846125342826,137.70978067724937,237.7403524664007,295.9023159227391,22.35756347220708,211.8097150508941,104.43641555627256,57.74027621456526,255.62275247860543,12.956284918136452,7.60307626690044,8.964159414154981,11.801188026705798,9.174107931796067,8.653575339890468,14.120795375933282,10.677379312956388,13.992668505744255,5.55830548622516,17.17646982737365,7.929671715221823,1009.5443450437368
Larry Jackson,1977-02-28,45,2,1,358812,Tel_Aviv_Yaffo,jwilson@hotmail.com,%#M67NyCZ&,1,624.2321944643528,616.4971248706445,196.408543508422,389.637168481584,538.0813006133208,461.42244676643503,585.7620032811465,271.28358723573695,544.3714775787565,402.0696708893944,410.5871452100842,498.0755013410681,53.917083146970896,53.05711899751553,49.87022264667367,53.96974080907381,36.51480523097677,36.6984825300636,44.73151114107008,49.6575865233073,41.60597852719866,35.58886917070761,45.12943770122075,30.55593529402533,1241.6775493694115
Nancy Melton,1983-12-16,39,2,0,249303,Ramat_HaSharon,angela85@yahoo.com,KCFb3VGq0%,1,565.4659026522972,592.3583658599463,245.6423702112336,298.0725384956121,511.2316161550786,467.4532386330097,482.2624755087391,322.7982296602672,495.3285829409926,390.9416815904115,324.45844559780454,533.1714109930026,28.653545322644952,48.502658816197545,42.39404169515148,32.81255973135865,46.07854105414418,45.45419040761763,40.06010207018531,38.74599139425331,18.827393584670336,58.10821659801663,52.10699233453152,50.34439701708639,773.0427339752291
Kelly Martin,1983-04-28,39,4,1,407362,Tel_Aviv_Yaffo,dmolina@anderson.com,(#6%Jieo)v,1,284.795943192786,242.56788344573116,91.14621572334887,126.12826138289128,185.435029803491,179.6067727375167,251.6833830250933,61.247894112782696,243.86629008500063,136.75828487343742,112.92538892005358,247.80250168132923,10.62589862497401,14.819018150537689,6.83913320230473,2.7407023493426017,13.26819376006846,13.41687150134308,8.707712790427271,16.617350325887024,11.797031220905655,7.18059898133988,6.036792212013669,12.592665602325525,1052.2821230178615
Mariah Faulkner,1987-03-18,35,2,1,405479,Tel_Aviv_Yaffo,jason72@hotmail.com,SX9KyynU_k,1,551.6981955825463,654.0640321185442,328.3331384392449,374.0433803053783,464.6165943613411,485.80105893913554,472.1109064615511,218.0948097835784,483.629285380995,339.61517913726743,456.8637050705887,516.2968176211031,59.71279398082677,51.21230542585936,51.10511841067101,48.10189649431716,53.1711178424761,39.536829243828045,37.352193505892224,55.214994437974994,40.591941636662455,33.581347634946894,41.05450545672683,41.33038653563511,1141.7367217530198
Logan Reyes,1970-10-17,52,1,1,371084,Tel_Aviv_Yaffo,rachelmiles@hotmail.com,3ScWKsqg+#,1,328.93510023899347,304.21669637364033,84.27265458979556,139.4844824121786,182.08213467648991,240.38986932494,249.34851044963935,34.33425432728052,258.8422427478049,96.72099461849136,138.3862474743408,275.92131214293147,11.47883050593416,9.665795727423363,8.152576910818476,12.906749175336977,11.596330506899925,13.67823213081242,4.503670456956128,15.0287106806913,14.108476699137029,8.479878338770607,16.114036353294953,10.815169448054723,1076.0978286809443
